item_group_id,link,title,description,image_link,price,brand,condition,id,product_type,gtin,mpn,availability,shipping,color,size,age_group,gender,Type
266922,http://www.gooutdoors.co.uk/trekmates-merino-contrast-long-john-p266922,Trekmates Merino Contrast Men's Long John,The Merino Contrast Men's Long Johns are perfect for when you need that extra layer of warmth underneath.Made from 100% Merino wool you can rely on it giving you maximum warmth when you need it the most.Having a natural ability to wick moisture and k,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/26310-1502131201581858177430.jpg,"29,99",Trekmates,New,266575,Skiing>Clothing>Baselayers>Merino Contrast Men's Long John,5055053292860,CORE-OMND-MW25,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
194098,http://www.gooutdoors.co.uk/ron-thompson-ontario-chest-wader-p194098,Ron Thompson Ontario Chest Waders,"These Ron Thompson Ontario Chest Waders are made with PVC coated polyester, bonded with quad-welded seams for impressive strength and tear resistance. They are also slightly stretchy which greatly improves comfort and ease of movement.Elastic braces ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/19339-1901121202511858177430.jpg,"44,99",Ron Thompson,New,194065,Fishing>Fishing Clothing and Footwear>Waders>Ontario Chest Waders,5706301442260,CORE-FBDB-44222,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
181959,http://www.gooutdoors.co.uk/degree-ss-jersey-p181959,Polaris Decree Cycling Jersey,"The Polaris Decree Shirt is a Union Jack themed cycling jersey, made from their'Cooldry' fabric and cut to a performance fit.Ithas a full length YKK front zip, and three rear pockets, with as small zipped pocket for your keys.",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/15502-1103111028151858177430.jpg,"34,39",Polaris,New,181902,Cycling>Cycle Clothing>Cycling Jerseys>Decree Cycling Jersey,5055146246145,CORE-GMTA-4614,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
196082,http://www.gooutdoors.co.uk/hardware-pro-breathable-wader-p196082,TFGear Hardware Pro Breathable Wader,"The Hardwear Pro Breathable Wader is a three layer wader with reinforced seems and knees, to give the highest level of water resistance and durability.It is equipped with an internal mesh storage pocket and integrated gravel guards. Along with shaped",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/21697-1805121524031858177430.jpg,"89,99",TFGear,New,196054,Fishing>Fishing Clothing and Footwear>Hardware Pro Breathable Wader,53163509095,CORE-FBDC-FBCW711,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
215885,http://www.gooutdoors.co.uk/polar-junior-buff-hello-kitty-fields-p215885,"Buff Polar Junior, Hello Kitty 'Fields'","The Junior Polar Buff is a very versatile multifunctional tubular accessory for kids who need to stay warm but look cool.It will keep you warm and snug in the cold, or wick moisture and keep you cool when you warm up. A Polar Junior Buff is just like",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/23671-1909121349291858177430.jpg,"21,6",Buff,New,215798,"Skiing>Clothing>Hats & Headwear>Polar Junior, Hello Kitty 'Fields'",8428927049711,CORE-OCRE-83735,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
215887,http://www.gooutdoors.co.uk/polar-junior-buff-hello-kitty-forest-p215887,"Buff Polar Junior, Hello Kitty 'Forest'","The Junior Polar Buff is a very versatile multifunctional tubular accessory for kids who need to stay warm but look cool.It will keep you warm and snug in the cold, or wick moisture and keep you cool when you warm up. A Polar Junior Buff is just like",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/23672-1909121419461858177430.jpg,"21,6",Buff,New,215799,"Skiing>Clothing>Hats & Headwear>Polar Junior, Hello Kitty 'Forest'",8428927049728,CORE-OCRE-83736,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
112578,http://www.gooutdoors.co.uk/skins-skins-womens-capri-pant-p112578,Skins SHE Capri Tights,    Targeted compression reduces muscle vibration which helps prevent damage to powerful leg muscles     Flatlock seams to prevent chafing     Strategically-placed vent panels maximise breathability     Designed to suit female contours; stretch fabri,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/171487_6337410793657812501858177430.jpg,"29,97",Skins,New,29737,Running>Clothing>Legwear - Tights>SHE Capri Tights,9333826007832,SEAS-RWGA-SPFBC,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
283776,http://www.gooutdoors.co.uk/marmot-stretch-light-half-zip-mens-p283776,Marmot Stretch Light ½ Zip Men's Softshell Top,"Made with their extremely effective M3 softshell fabric, the Marmot Stretch Light Half Zip gives you reliable wind resistant and water repellent protection in an ultra-lilghtweight garment.The 4-way stretch means you're unrestricted, comfortable and ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29014-0107131550561858177430.jpg,"49,99",Marmot,New,283660,Running>Clothing>Coats & Jackets>Stretch Light ½ Zip Men's Softshell Top,785562233119,CORE-OMCC-50780,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
176838,http://www.gooutdoors.co.uk/kiwi-pro-stretch-trs-wmn-long-p176838,Craghoppers Women's Kiwi PRO Stretch Trousers (Long),"The Women&rsquo;s Kiwi PRO Stretch Trousers are a polyamide, spandex version of your favourite Craghoppers walking trousers.Made for active sports when you need stretch and freedom of movement the unrestrictive lightweight design of the Pro Stretch m",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/14589-0702111350021858177430.jpg,"40,5",Craghoppers,New,176484,Walking>Clothing>Legwear>Softshell Trousers>Women's Kiwi PRO Stretch Trousers (Long),5034004629382,CORE-OWKA-CWJ986L,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
163291,http://www.gooutdoors.co.uk/polar-acrylic-thinsulate-hat-p163291,ProClimate Polar Acrylic Thinsulate Hat,"To see all of our hats in our range, click here",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/11833-2308101050271858177430.jpg,"3,99",ProClimate,New,279075,Walking>Clothing>Hats & Headwear>Winter Hats>Polar Acrylic Thinsulate Hat,5031367552531,CORE-OMQD-5009,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
202569,http://www.gooutdoors.co.uk/trekmates-merino-contrast-zip-top-womens-p202569,Trekmates Women's Merino Contrast Zip Top Baselayer,"    Ultra soft, highly breathable     Naturally odour free    Remains warm when wet     Flat lock stitching The Trekmates Women's Merino Contrast Zip Top is a comfortable baselayer with all the natural performance benefits of Merino Wool,that gives y",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/20801-1004121237031858177430.jpg,"39,99",Trekmates,New,202349,Walking>Clothing>Baselayers>Tops>Women's Merino Contrast Zip Top Baselayer,5055053280140,CORE-OWMG-MW23,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
119691,http://www.gooutdoors.co.uk/grangers-2-in-1-30c-camping-toilet-chemical-p119691,Granger's 2 in 1 30ºC Cleaner & Proofer,Grangers 2 in 1 30&ordm;C Cleaner and Proofer:Specially formulated to clean and reproof all outdoor gear in one wash cycle. Powerful cleaning combined with durable water repellency enhances the performance of all fabrics. All Grangers waterproof appa,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/121407_50166523600531858177430.jpg,"8,1",Granger's,New,37394,Men's>Clothing>Accessories>Cleaning & Proofing>2 in 1 30ºC Cleaner & Proofer,5016652360053,CORE-AWBE-GRF24,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
211034,http://www.gooutdoors.co.uk/raleigh-mystery-junior-cycling-helmet-red-blue-p211034,Raleigh Mystery Junior Cycling Helmet (Red/Blue),"The Raleigh Mystery Junior Cycling Helmet is made using full in-mould construction, with 12 airflow vents that allow for full 360 degree venting to keep your head cool and comfortable while you're staying safe.Its flat back design makes it ideal for ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/21903-2805121024101858177430.jpg,"17,99",Raleigh,New,211026,Cycling>Cycle Clothing>Cycle Helmets>Mystery Junior Cycling Helmet (Red/Blue),5023857441890,CORE-GCPA-CSH201,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
176840,http://www.gooutdoors.co.uk/kiwi-pro-stretch-trs-wmn-short-p176840,Craghoppers Women's PRO Stretch Trousers (Short),"The Women&rsquo;s Kiwi PRO Stretch Trousers are a polyamide, spandex version of your favourite Craghoppers walking trousers.Made for active sports when you need stretch and freedom of movement the unrestrictive lightweight design of the Pro Stretch m",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/14589-0702111350021858177430.jpg,"40,5",Craghoppers,New,176490,Walking>Clothing>Legwear>Softshell Trousers>Women's PRO Stretch Trousers (Short),5034004629160,CORE-OWKA-CWJ986S,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
176836,http://www.gooutdoors.co.uk/kiwi-pro-stretch-trs-wmn-reg-p176836,Craghoppers Women's Kiwi PRO Stretch Trousers (Regular),"The Women&rsquo;s Kiwi PRO Stretch Trousers are a polyamide, spandex version of your favourite Craghoppers walking trousers.Made for active sports when you need stretch and freedom of movement the unrestrictive lightweight design of the Pro Stretch m",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/14589-0702111350021858177430.jpg,"40,5",Craghoppers,New,176477,Walking>Clothing>Legwear>Softshell Trousers>Women's Kiwi PRO Stretch Trousers (Regular),5034004629252,CORE-OWKA-CWJ986R,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
211032,http://www.gooutdoors.co.uk/raleigh-mystery-junior-cycling-helmet-pink-flower-p211032,Raleigh Mystery Junior Cycling Helmet (Pink Flower),"The Raleigh Mystery Junior Cycling Helmet is made using full in-mould construction, with 12 airflow vents that allow for full 360 degree venting to keep your head cool and comfortable while you're staying safe.Its flat back design makes it ideal for ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/21904-2805121034021858177430.jpg,"17,99",Raleigh,New,211025,Cycling>Cycle Clothing>Cycle Helmets>Mystery Junior Cycling Helmet (Pink Flower),5023857441968,CORE-GCPA-CSH205,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
131041,http://www.gooutdoors.co.uk/rab-power-stretch-grip-glove-p131041,Rab Powerstretch Grip Glove,"Rab Power Stretch Grip Men's Glove:If you're looking for superior comfort and warmth this winter, the Power Stretch Grip glove is for you.Made from Polartec Power Stretch fabric, these gloves offer a snug and comfortable fit while being hardwearing. ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/134416_08214680063171858177430.jpg,"22,5",Rab,New,61583,Climbing>Climbing Clothing>Powerstretch Grip Glove,821468005952,CORE-OMOE-QAG02,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
273597,http://www.gooutdoors.co.uk/sprayway-lamb-suit-p273597,Sprayway Lamb Suit,"Keep your kids snug and warm when it's cold outside with the Sprayway Lamb Suit.Made with thick luxurious fleece, it will keep you warm in the coldest conditions. And when it's wet, team it with the Sprayway Newt Suit for the ideal all weather outfit",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/27082-1803131426351858177430.jpg,"31,5",Sprayway,New,273565,Children's>Clothing>Fleeces & Midlayers>Heavyweight>Lamb Suit,5031633528154,CORE-OCDC-2389,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
164763,http://www.gooutdoors.co.uk/velez-adventure-trouser-p164763,Paramo Men's Velez Adventure Trousers,"    100% Knee articulation     Ventilation     Storm flaps     Elasticated Waist     398g average weight     Waterproof     Breathable TheParamo Men's Velez Adventure Trousers are both waterproof and breathable, ideal for long days of hill walking, s",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/12678-0110101457401858177430.jpg,"130,5",Paramo,New,164673,Men's>Clothing>Legwear>Walking Trousers>Men's Velez Adventure Trousers,695038057548,CORE-OMBD-NAL60,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
