name,sku,delivery_lead,manufacturer,Image URL,price,product_type,URL
"Myers Ortho Charm, 3' Single Mattress",Myers-Ortho-Charm-single-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-latex-charm_1.jpg,170,Mattress,http://www.mynextmattress.co.uk/myers-ortho-charm-3-single-mattress
"Myers Ortho Charm, 4'6 Double Mattress",Myers-Ortho-Charm-double-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-latex-charm_1.jpg,220,Mattress,http://www.mynextmattress.co.uk/myers-ortho-charm-4-6-double-mattress
"Myers Ortho Charm, 5' Kingsize Mattress",Myers-Ortho-Charm-Kingsize-mattress,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-latex-charm_1.jpg,270,Mattress,http://www.mynextmattress.co.uk/myers-ortho-charm-5-kingsize-mattress
"Myers Ortho Charm, 6' Super Kingsize Mattress",Myers-Ortho-Charm-super-kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,360,Mattress,http://www.mynextmattress.co.uk/myers-ortho-charm-6-super-kingsize-mattress
"Myers Ortho Charm, Platform Top, 3' Single Divan",Myers-Ortho-Charm-single-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,310,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-3-single-divan
"Myers Ortho Charm, Platform Top, 4'6 Double Divan",Myers-Ortho-Charm-double-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,390,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-4-6-double-divan
"Myers Ortho Charm, Platform Top, 5' Kingsize Divan",Myers-Ortho-Charm-kingsize-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-5-kingsize-divan
"Myers Ortho Charm, Platform Top, 6' Super Kingsize Divan",Myers-Ortho-Charm-super-kingsize-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,590,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-6-super-kingsize-divan
"Myers Ortho Charm, Platform Top, 2 Drawer, 3' Single Divan",Myers-Ortho-Charm-single-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,310,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-2-drawer-3-single-divan
"Myers Ortho Charm, Platform Top, 2 Drawer, 4'6 Double Divan",Myers-Ortho-Charm-double-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,390,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-2-drawer-4-6-double-divan
"Myers Ortho Charm, Platform Top, 2 Drawer, 5' Kingsize Divan",Myers-Ortho-Charm-kingsize-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-2-drawer-5-kingsize-divan
"Myers Ortho Charm, Platform Top, 4 Drawer, 4'6 Double Divan",Myers-Ortho-Charm-double-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-4-drawer-4-6-double-divan
"Myers Ortho Charm, Platform Top, 4 Drawer, 5' Kingsize Divan",Myers-Ortho-Charm-kingsize-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-4-drawer-5-kingsize-divan
"Myers Ortho Charm, Platform Top, 4 Drawer, 6' Super Kingsize Divan",Myers-Ortho-Charm-super-kingsize-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,690,Divan Bed,http://www.mynextmattress.co.uk/myers-ortho-charm-platform-top-4-drawer-6-super-kingsize-divan
Myers Ortho Charm Divan and Mattress,Myers-Ortho-Charm,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,165,Mattress,http://www.mynextmattress.co.uk/myers-ortho-charm-divan-and-mattress
"Myers Luxury Charm, 3' Single Mattress",Myers-Luxury-Charm-single-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,170,Mattress,http://www.mynextmattress.co.uk/myers-luxury-charm-3-single-mattress
"Myers Luxury Charm, 4'6 Double Mattress",Myers-Luxury-Charm-double-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,240,Mattress,http://www.mynextmattress.co.uk/myers-luxury-charm-4-6-double-mattress
"Myers Luxury Charm, 5' Kingsize Mattress",Myers-Luxury-Charm-Kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-ortho-charm_1.jpg,270,Mattress,http://www.mynextmattress.co.uk/myers-luxury-charm-5-kingsize-mattress
"Myers Luxury Charm, 6' Super Kingsize Mattress",Myers-Luxury-Charm-super-kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,350,Mattress,http://www.mynextmattress.co.uk/myers-luxury-charm-6-super-kingsize-mattress
"Myers Luxury Charm, Platform Top, 3' Single Divan",Myers-Luxury-Charm-single-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,306,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-3-single-divan
"Myers Luxury Charm, Platform Top, 4'6 Double Divan",Myers-Luxury-Charm-double-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,380,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-4-6-double-divan
"Myers Luxury Charm, Platform Top, 5' Kingsize Divan",Myers-Luxury-Charm-kingsize-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,426,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-5-kingsize-divan
"Myers Luxury Charm, Platform Top, 6' Super Kingsize Divan",Myers-Luxury-Charm-super-kingsize-pt-0dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,590,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-6-super-kingsize-divan
"Myers Luxury Charm, Platform Top, 2 Drawer, 3' Single Divan",Myers-Luxury-Charm-single-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,306,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-2-drawer-3-single-divan
"Myers Luxury Charm, Platform Top, 2 Drawer, 4'6 Double Divan",Myers-Luxury-Charm-double-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,380,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-2-drawer-4-6-double-divan
"Myers Luxury Charm, Platform Top, 2 Drawer, 5' Kingsize Divan",Myers-Luxury-Charm-kingsize-pt-2dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,426,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-2-drawer-5-kingsize-divan
"Myers Luxury Charm, Platform Top, 4 Drawer, 4'6 Double Divan",Myers-Luxury-Charm-double-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,430,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-4-drawer-4-6-double-divan
"Myers Luxury Charm, Platform Top, 4 Drawer, 5' Kingsize Divan",Myers-Luxury-Charm-kingsize-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,476,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-4-drawer-5-kingsize-divan
"Myers Luxury Charm, Platform Top, 4 Drawer, 6' Super Kingsize Divan",Myers-Luxury-Charm-super-kingsize-pt-4dwr-divan,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,690,Divan Bed,http://www.mynextmattress.co.uk/myers-luxury-charm-platform-top-4-drawer-6-super-kingsize-divan
Myers Luxury Charm Divan and Mattress,Myers-Luxury-Charm,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,180,Mattress,http://www.mynextmattress.co.uk/myers-luxury-charm-divan-and-mattress
"Myers Aurora, Platform Top, 4'6 Double Divan",Myers_Aurora_platform_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,360,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-4-6-double-divan
"Myers Aurora, Platform Top, 5' Kingsize Divan",Myers_Aurora_platform_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,400,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-5-kingsize-divan
"Myers Aurora, Platform Top, 6' Kingsize Divan",Myers_Aurora_platform_superking,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-luxury-charm_1.jpg,460,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-6-kingsize-divan
"Myers Aurora, Platform Top, 2 Drawer, 3' Single Divan",Myers_Aurora_platform2_single,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-aurora_1.jpg,320,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-2-drawer-3-single-divan
"Myers Aurora, Platform Top, 2 Drawer, 4'6 Double Divan",Myers_Aurora_platform2_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-aurora_1.jpg,360,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-2-drawer-4-6-double-divan
"Myers Aurora, Platform Top, 2 Drawer, 5' Kingsize Divan",Myers_Aurora_platform2_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-aurora_1.jpg,400,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-2-drawer-5-kingsize-divan
"Myers Aurora, Platform Top, 4 Drawer, 4'6 Double Divan",Myers_Aurora_platform4_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-aurora_1.jpg,400,Divan Bed,http://www.mynextmattress.co.uk/myers-aurora-platform-top-4-drawer-4-6-double-divan
