Code,Web description,Brand,model,category,price,EAN,url,image_url
10029324,"CATENA CARLTON DENTI 64 MISURA 3/8""  ",CARLTON,N1C-64E,Garden,12.9,8054188180193,http://www.bricoman.it/negozio/rezzato/10029324,http://www.bricoman.it/media/foto_articoli/2012/3/10029324.jpg
10026369,"CATENA CARLTON DENTI 64 MISURA 3,25cm  ",CARLTON,K1C-BL-64E,Garden,14.9,8054188180223,http://www.bricoman.it/negozio/rezzato/10026369,http://www.bricoman.it/media/foto_articoli/2012/3/10026369.jpg
10026370,"CATENA CARLTON DENTI 66 MISURA 3,25cm  ",CARLTON,K1C-BL-66E,Garden,14.9,8054188180230,http://www.bricoman.it/negozio/rezzato/10026370,http://www.bricoman.it/media/foto_articoli/2012/3/10026370.jpg
10026371,"CATENA CARLTON DENTI 72 MISURA 3,25cm  ",CARLTON,K1C-BL-72E,Garden,14.9,8054188180247,http://www.bricoman.it/negozio/rezzato/10026371,http://www.bricoman.it/media/foto_articoli/2012/3/10026371.jpg
10030074,"CATENA CARLTON DENTI 40 MISURA 3/8"" BARRA 25 ",CARLTON,N1C-40E,Garden,9.9,8054188180254,http://www.bricoman.it/negozio/rezzato/10030074,http://www.bricoman.it/media/foto_articoli/2012/3/10030074_conf_catena_WINDSOR.jpg
10026361,"CATENA CARLTON DENTI 45 MISURA 3/8""  ",CARLTON,N1C-45E,Garden,9.9,8054188180261,http://www.bricoman.it/negozio/rezzato/10026361,http://www.bricoman.it/media/foto_articoli/2012/3/10026361.jpg
10026363,"CATENA CARLTON DENTI 50 MISURA 3/8""  ",CARLTON,N1C-50E,Garden,11.9,8054188180278,http://www.bricoman.it/negozio/rezzato/10026363,http://www.bricoman.it/media/foto_articoli/2012/3/10026363.jpg
10026364,"CATENA CARLTON DENTI 52 MISURA 3/8""  ",CARLTON,N1C-52E,Garden,11.9,8054188180285,http://www.bricoman.it/negozio/rezzato/10026364,http://www.bricoman.it/media/foto_articoli/2012/3/10026364.jpg
10026365,"CATENA CARLTON DENTI 55 MISURA 3/8""  ",CARLTON,N1C-55E,Garden,11.9,8054188180292,http://www.bricoman.it/negozio/rezzato/10026365,http://www.bricoman.it/media/foto_articoli/2012/3/10026365.jpg
10026366,"CATENA CARLTON DENTI 56 MISURA 3/8""  ",CARLTON,N1C-56E,Garden,11.9,8054188180308,http://www.bricoman.it/negozio/rezzato/10026366,http://www.bricoman.it/media/foto_articoli/2012/3/10026366.jpg
10026367,"CATENA CARLTON DENTI 57 MISURA 3/8""  ",CARLTON,N1C-57E,Garden,11.9,8054188180315,http://www.bricoman.it/negozio/rezzato/10026367,http://www.bricoman.it/media/foto_articoli/2012/3/10026367.jpg
10041493,POMPA SOMMERSA 700W LOWARA POZZI PROFONDI PREVALENZA MAX 54m PROFONDITA' MAX 150m,LOWARA,4GS07M-4OS,Garden,479,8016935004558,http://www.bricoman.it/negozio/rezzato/10041493,http://www.bricoman.it/media/foto_articoli/2013/9/10041493.jpg
10029124,BIOTRITURATORE 250cc MTD MOTORE B&S  ,MTD,PB1150  YARD MAN,Garden,799,4008423854770,http://www.bricoman.it/negozio/rezzato/10029124,,
10038421,"TRATTORINO 7,8 kW MTD TAGLIO 96cm RF125M SCARICO LATERALE  ",MTD,RF 125 M,Garden,1199,4008423855876,http://www.bricoman.it/negozio/rezzato/10038421,,
10031665,ELETTROPOMPA AUTOADESCANTE PEDROLLO JSWM1AX  ,PEDROLLO,JSWM1AX,Garden,114.9,2000000049182,http://www.bricoman.it/negozio/rezzato/10031665,,
10013854,TASSELLI NYLON FISCHER PER PANNELLI TERMOFIX FISCHER 8x130mm PER PANNELLI ISOLANTI,FISCHER,2000000006789,Hardware,0.3,2000000006789,http://www.bricoman.it/negozio/rezzato/10013854,http://www.bricoman.it/media/foto_articoli/2014/4/10013854.jpg
10014525,TASSELLI NYLON FISCHER FUR 10x135 mm 1 PEZZO PER SERRAMENTI,FISCHER,2000000007670,Hardware,0.95,2000000007670,http://www.bricoman.it/negozio/rezzato/10014525,http://www.bricoman.it/media/foto_articoli/2012/1/10014525.jpg
10014526,TASSELLI NYLON FISCHER FUR/N 10x160 mm 1 PEZZO PER SERRAMENTI,FISCHER,2000000007687,Hardware,1.3,2000000007687,http://www.bricoman.it/negozio/rezzato/10014526,http://www.bricoman.it/media/foto_articoli/2012/4/10014526.jpg
10014527,TASSELLI NYLON FISCHER FUR 10x200 mm 1 PEZZO ,FISCHER,2000000007694,Hardware,2.2,2000000007694,http://www.bricoman.it/negozio/rezzato/10014527,http://www.bricoman.it/media/foto_articoli/2012/4/10014527.jpg
10014528,TASSELLI ACCIAIO FISCHER FBN II Ø 12x146 mm 1 PEZZO ,FISCHER,2000000007700,Hardware,1.2,2000000007700,http://www.bricoman.it/negozio/rezzato/10014528,,
10014529,TASSELLI ACCIAIO FISCHER FBN II Ø 12x176 mm 1 PEZZO ,FISCHER,2000000007717,Hardware,1.85,2000000007717,http://www.bricoman.it/negozio/rezzato/10014529,,
10014533,VITE AUTOFILETTANTE FISCHER IN ACCIAIO FBS 8x15 mm 1 PEZZO PER CALCESTRUZZO,FISCHER,2000000007755,Hardware,0.95,2000000007755,http://www.bricoman.it/negozio/rezzato/10014533,,
10014534,TASSELLI ACCIAIO FISCHER FBN II Ø 8x71 mm 1 PEZZO ,FISCHER,2000000007762,Hardware,0.55,2000000007762,http://www.bricoman.it/negozio/rezzato/10014534,http://www.bricoman.it/media/foto_articoli/2014/4/10014534.jpg
10014574,"VITI AUTOFILETTANTI ACCIAIO FRIULSIDER Ø 6,6x85/95/125 mm ZINCATO BIANCO 1 PEZZO",FRIULSIDER,2000000007779,Hardware,0.25,2000000007779,http://www.bricoman.it/negozio/rezzato/10014574,http://www.bricoman.it/media/foto_articoli/2012/3/10014574.jpg
10014575,"VITI AUTOFILETTANTI ACCIAIO FRIULSIDER Ø 6,6x150/170 mm ZINCATO BIANCO 1 PEZZO",FRIULSIDER,2000000007786,Hardware,0.45,2000000007786,http://www.bricoman.it/negozio/rezzato/10014575,http://www.bricoman.it/media/foto_articoli/2012/3/10014575.jpg
10017035,TASSELLI ACCIAIO FISCHER FSA Ø 12x50 mm 1 PEZZO PER MATERIALI COMPATTI,FISCHER,2000000012803,Hardware,0.85,2000000012803,http://www.bricoman.it/negozio/rezzato/10017035,,
10017094,TASSELLI A RETE METALLICA FRIULSIDER 1 PEZZO PER CHIMICO,FRIULSIDER,2000000012865,Hardware,5.45,2000000012865,http://www.bricoman.it/negozio/rezzato/10017094,http://www.bricoman.it/media/foto_articoli/2012/05/10017094.jpg
10017720,ROSETTA CONICA FRIULSIDER PER VITI Ø 6/8/10 mm ACCIAIO ZINCATO GIALLO,FRIULSIDER,2000000014982,Hardware,0.4,2000000014982,http://www.bricoman.it/negozio/rezzato/10017720,http://www.bricoman.it/media/foto_articoli/2012/4/10017720.jpg
10020470,GOLFARE E TASSELLO ACCIAIO FISCHER GP50 TAM12 CORTO 1 PEZZO PER PONTEGGI,FISCHER,2000000019420,Hardware,6.95,2000000019420,http://www.bricoman.it/negozio/rezzato/10020470,http://www.bricoman.it/media/foto_articoli/2014/4/10020470.jpg
10020473,OCCHIOLO ACCIAIO FISCHER 8x80/100/120 mm 1 PEZZO PER PONTEGGI,FISCHER,2000000019451,Hardware,1.55,2000000019451,http://www.bricoman.it/negozio/rezzato/10020473,,
10021221,TASSELLI ACCIAIO FRIULSIDER Ø 6x60 mm 1 PEZZO CON OCCHIOLO CONTROSOFFITTO,FRIULSIDER,2000000020693,Hardware,0.15,2000000020693,http://www.bricoman.it/negozio/rezzato/10021221,http://www.bricoman.it/media/foto_articoli/2012/2/10021221.jpg
10022090,TASSELLO PER GOLFARE ACCIAIO FISCHER TAM12 Ø 18 mm 1 PEZZO PER GOLFARE PONTEGGI,FISCHER,2000000021928,Hardware,2,2000000021928,http://www.bricoman.it/negozio/rezzato/10022090,,
10022532,TASSELLI ACCIAIO FISCHER FBN II Ø 10x96 mm 1 PEZZO ,FISCHER,2000000022932,Hardware,0.7,2000000022932,http://www.bricoman.it/negozio/rezzato/10022532,,
10028288,TASSELLI ACCIAIO FISCHER FBN II Ø 16x145 mm 1 PEZZO ,FISCHER,2000000037400,Hardware,2.25,2000000037400,http://www.bricoman.it/negozio/rezzato/10028288,http://www.bricoman.it/media/foto_articoli/2012/1/10028288.jpg
10028289,TASSELLI ACCIAIO FISCHER FBN II Ø 16x170 mm 1 PEZZO ,FISCHER,2000000037417,Hardware,3.25,2000000037417,http://www.bricoman.it/negozio/rezzato/10028289,http://www.bricoman.it/media/foto_articoli/2012/1/10028289.jpg
10032053,BARRETTA ACCIAIO ZINCATO FRIULSIDER M6 CON RONDELLA 27x27 mm 1 PEZZO PER COPERTURE,FRIULSIDER,2000000050560,Hardware,0.25,2000000050560,http://www.bricoman.it/negozio/rezzato/10032053,,
10033972,TASSELLI NYLON FISCHER PER PANNELLI DE 68 FISCHER 8x113mm SFUSI PANNELLI INTERNO 60-80 mm,FISCHER,2000000056012,Hardware,0.2,2000000056012,http://www.bricoman.it/negozio/rezzato/10033972,,
10033974,TASSELLI NYLON FISCHER PER PANNELLI DHK FISCHER 8x125 mm SFUSI PANNELLI INTERNO FINO 100mm,FISCHER,2000000056029,Hardware,0.25,2000000056029,http://www.bricoman.it/negozio/rezzato/10033974,http://www.bricoman.it/media/foto_articoli/2014/4/10033974.JPG
10035446,TASSELLI ACCIAIO FISCHER TA Ø 10x88 mm 1 PEZZO ,FISCHER,2000000059709,Hardware,1.5,2000000059709,http://www.bricoman.it/negozio/rezzato/10035446,,
10035447,TASSELLI ACCIAIO FISCHER TA Ø 12x97 mm 1 PEZZO ,FISCHER,2000000059716,Hardware,1.6,2000000059716,http://www.bricoman.it/negozio/rezzato/10035447,,
10035448,TASSELLI ACCIAIO FISCHER FA Ø 15x110 mm 1 PEZZO ,FISCHER,2000000059723,Hardware,2.5,2000000059723,http://www.bricoman.it/negozio/rezzato/10035448,http://www.bricoman.it/media/foto_articoli/2012/11/10035448.JPG
10007434,TASSELLI ACCIAIO FISCHER FBN II Ø 8x71 mm 50 PEZZI ,FISCHER,4006209406649,Hardware,21,4006209406649,http://www.bricoman.it/negozio/rezzato/10007434,http://www.bricoman.it/media/foto_articoli/2012/1/10007434.jpg
10007435,TASSELLI ACCIAIO FISCHER FBN II Ø 10x96 mm 50 PEZZI ,FISCHER,4006209408513,Hardware,30,4006209408513,http://www.bricoman.it/negozio/rezzato/10007435,http://www.bricoman.it/media/foto_articoli/2012/1/10007435.jpg
10007436,TASSELLI ACCIAIO FISCHER FBN II Ø 12x146 mm 20 PEZZI ,FISCHER,4006209452646,Hardware,21.5,4006209452646,http://www.bricoman.it/negozio/rezzato/10007436,http://www.bricoman.it/media/foto_articoli/2012/1/10007436.jpg
10007437,TASSELLI ACCIAIO FISCHER FBN II Ø 12x176 mm 20 PEZZI ,FISCHER,4006209452653,Hardware,34.5,4006209452653,http://www.bricoman.it/negozio/rezzato/10007437,http://www.bricoman.it/media/foto_articoli/2012/1/10007437.jpg
10028233,TASSELLI ACCIAIO FISCHER FBN II Ø 16x145 mm 10 PEZZI ,FISCHER,4006209455647,Hardware,19.9,4006209455647,http://www.bricoman.it/negozio/rezzato/10028233,http://www.bricoman.it/media/foto_articoli/2012/1/10028233.jpg
10028239,TASSELLI ACCIAIO FISCHER FBN II Ø 16x170 mm 10 PEZZI ,FISCHER,4006209455654,Hardware,29.9,4006209455654,http://www.bricoman.it/negozio/rezzato/10028239,http://www.bricoman.it/media/foto_articoli/2012/1/10028239.jpg
10026093,SISTEMA DI FISSAGGIO CAPPOTTI FISCHER THERMAX 8x80 mm M6 2 PEZZI TERMICAMENTE ISOLATO,FISCHER,4006209456804,Hardware,7,4006209456804,http://www.bricoman.it/negozio/rezzato/10026093,http://www.bricoman.it/media/foto_articoli/2012/4/10026093.jpg
10026094,SISTEMA DI FISSAGGIO CAPPOTTI FISCHER THERMAX 8x120 mm M6 2 PEZZI TERMICAMENTE ISOLATO,FISCHER,4006209456828,Hardware,8,4006209456828,http://www.bricoman.it/negozio/rezzato/10026094,http://www.bricoman.it/media/foto_articoli/2012/4/10026094.jpg
10008240,SCOVOLINI FISCHER Ø 14/20 mm 2 PEZZI ,FISCHER,4006209489802,Hardware,7.1,4006209489802,http://www.bricoman.it/negozio/rezzato/10008240,http://www.bricoman.it/media/foto_articoli/2012/3/10008240.jpg
10008241,SCOVOLINI FISCHER Ø 20/30 mm 2 PEZZI ,FISCHER,4006209489819,Hardware,10.6,4006209489819,http://www.bricoman.it/negozio/rezzato/10008241,http://www.bricoman.it/media/foto_articoli/2012/3/10008241.jpg
10007426,TASSELLI NYLON FISCHER N 10x160 mm 50 PEZZI CON VITE A PERCUSSIONE,FISCHER,4006209503485,Hardware,35,4006209503485,http://www.bricoman.it/negozio/rezzato/10007426,http://www.bricoman.it/media/foto_articoli/2012/3/10007426.jpg
10007458,TASSELLI A CALZA FISCHER Ø 16x85 mm 20 PEZZI PER CHIMICO,FISCHER,4006209504703,Hardware,20,4006209504703,http://www.bricoman.it/negozio/rezzato/10007458,http://www.bricoman.it/media/foto_articoli/2012/1/10007458.jpg
10007459,TASSELLI A CALZA FISCHER Ø 18x85 mm 20 PEZZI PER CHIMICO,FISCHER,4006209504727,Hardware,22.5,4006209504727,http://www.bricoman.it/negozio/rezzato/10007459,http://www.bricoman.it/media/foto_articoli/2012/1/10007459.jpg
10007460,TASSELLI A CALZA FISCHER Ø 20x85 mm 20 PEZZI PER CHIMICO,FISCHER,4006209504741,Hardware,26.75,4006209504741,http://www.bricoman.it/negozio/rezzato/10007460,http://www.bricoman.it/media/foto_articoli/2012/1/10007460.jpg
10007430,TASSELLI NYLON FISCHER GB 8 25 PEZZI PER GASBETON,FISCHER,4006209504918,Hardware,17,4006209504918,http://www.bricoman.it/negozio/rezzato/10007430,http://www.bricoman.it/media/foto_articoli/2012/1/10007430.jpg
10026095,SISTEMA DI FISSAGGIO CAPPOTTI FISCHER THERMAX 12x110mm M12 2PEZZI TERMICAMENTE ISOLATO,FISCHER,4006209512906,Hardware,33,4006209512906,http://www.bricoman.it/negozio/rezzato/10026095,http://www.bricoman.it/media/foto_articoli/2012/4/10026095.jpg
10026096,SISTEMA DI FISSAGGIO CAPPOTTI FISCHER THERMAX 16x170mm M12 2PEZZI TERMICAMENTE ISOLATO,FISCHER,4006209512920,Hardware,37,4006209512920,http://www.bricoman.it/negozio/rezzato/10026096,http://www.bricoman.it/media/foto_articoli/2012/4/10026096.jpg
10007427,TASSELLI NYLON FISCHER GK 100 PEZZI CON VITE PER CARTONGESSO,FISCHER,4006209523896,Hardware,15,4006209523896,http://www.bricoman.it/negozio/rezzato/10007427,http://www.bricoman.it/media/foto_articoli/2014/3/10007427.jpg
10007428,TASSELLI NYLON FISCHER GKS 50 PEZZI CON VITE PER CARTONGESSO,FISCHER,4006209523902,Hardware,13,4006209523902,http://www.bricoman.it/negozio/rezzato/10007428,http://www.bricoman.it/media/foto_articoli/2012/3/10007428.jpg
10019395,GANCIO PORTABITI FISCHER TRASPARENTE  ,FISCHER,4006209600399,Hardware,2.05,4006209600399,http://www.bricoman.it/negozio/rezzato/10019395,,
10019397,GANCIO PORTABITI FISCHER BIANCO  ,FISCHER,4006209600405,Hardware,2.05,4006209600405,http://www.bricoman.it/negozio/rezzato/10019397,,
10017034,TASSELLI ACCIAIO FISCHER FSA Ø 12x50 mm 20 PEZZI PER MATERIALI COMPATTI,FISCHER,4006209685280,Hardware,16,4006209685280,http://www.bricoman.it/negozio/rezzato/10017034,http://www.bricoman.it/media/foto_articoli/2012/3/10017034.jpg
10014315,RESINA VINILESTERE FIS VS 100P FISCHER 100 ml PER CARICHI PESANTI,FISCHER,4006209725252,Hardware,14,4006209725252,http://www.bricoman.it/negozio/rezzato/10014315,http://www.bricoman.it/media/foto_articoli/2011/10/10014315.jpg
10019562,OCCHIOLO ACCIAIO FISCHER 8x80 mm 20 PEZZI PER PONTEGGI,FISCHER,4006209809181,Hardware,27,4006209809181,http://www.bricoman.it/negozio/rezzato/10019562,http://www.bricoman.it/media/foto_articoli/2012/4/10019562_bis.jpg
10019563,OCCHIOLO ACCIAIO FISCHER 8x100 mm 20 PEZZI PER PONTEGGI,FISCHER,4006209809198,Hardware,27,4006209809198,http://www.bricoman.it/negozio/rezzato/10019563,http://www.bricoman.it/media/foto_articoli/2012/4/10019563_bis.jpg
10019564,OCCHIOLO ACCIAIO FISCHER 8x120 mm 20 PEZZI PER PONTEGGI,FISCHER,4006209809204,Hardware,27,4006209809204,http://www.bricoman.it/negozio/rezzato/10019564,http://www.bricoman.it/media/foto_articoli/2012/4/10019564_bis.jpg
10007432,TASSELLI NYLON FISCHER DHK 250 PEZZI PER PANNELLI ISOLANTI,FISCHER,4006209809402,Hardware,48.5,4006209809402,http://www.bricoman.it/negozio/rezzato/10007432,http://www.bricoman.it/media/foto_articoli/2012/4/10007432.jpg
10007418,TASSELLI NYLON FISCHER FUR 10x135 mm 50 PEZZI PER SERRAMENTI,FISCHER,4006209887585,Hardware,42.9,4006209887585,http://www.bricoman.it/negozio/rezzato/10007418,http://www.bricoman.it/media/foto_articoli/2012/3/10007418.jpg
10007419,TASSELLI NYLON FISCHER FUR T 10x160 mm 50 PEZZI PER SERRAMENTI,FISCHER,4006209887592,Hardware,64,4006209887592,http://www.bricoman.it/negozio/rezzato/10007419,http://www.bricoman.it/media/foto_articoli/2012/1/10007419.jpg
10007420,TASSELLI NYLON FISCHER FUR 10x200 mm 50 PEZZI PER SERRAMENTI,FISCHER,4006209887646,Hardware,107,4006209887646,http://www.bricoman.it/negozio/rezzato/10007420,http://www.bricoman.it/media/foto_articoli/2012/1/10007420.jpg
10007421,TASSELLI NYLON FISCHER FUR SS 10x160 mm 50 PEZZI PER SERRAMENTI,FISCHER,4006209887790,Hardware,63,4006209887790,http://www.bricoman.it/negozio/rezzato/10007421,http://www.bricoman.it/media/foto_articoli/2012/4/10007421.jpg
10022089,TASSELLO PER GOLFARE ACCIAIO FISCHER TAM12 Ø 18 mm 25 PEZZI PER GOLFARE PONTEGGI,FISCHER,4006209902486,Hardware,40,4006209902486,http://www.bricoman.it/negozio/rezzato/10022089,http://www.bricoman.it/media/foto_articoli/2012/4/10022089.jpg
10008237,RESINA POLIESTERE T-BOND FISCHER 300 ml PER CARICHI PESANTI,FISCHER,4006209931790,Hardware,9.7,4006209931790,http://www.bricoman.it/negozio/rezzato/10008237,http://www.bricoman.it/media/foto_articoli/2011/10/10008237.jpg
10008236,RESINA POLIESTERE FIP C700HP FISCHER 400 ml PER CARICHI PESANTI,FISCHER,4006209934463,Hardware,11.7,4006209934463,http://www.bricoman.it/negozio/rezzato/10008236,http://www.bricoman.it/media/foto_articoli/2012/5/10008236.jpg
10024476,TASSELLI NYLON FISCHER TERMOFIX 8x130 mm 100 PEZZI PER PANNELLI ISOLANTI,FISCHER,4048962076738,Hardware,24.5,4048962076738,http://www.bricoman.it/negozio/rezzato/10024476,http://www.bricoman.it/media/foto_articoli/2011/10/10024476.jpg
10032759,RESINA VINILESTERE V-BOND FISCHER 300 ml CERTIFICAZIONE CE PER CARICHI PESANTI,FISCHER,4048962137989,Hardware,16.5,4048962137989,http://www.bricoman.it/negozio/rezzato/10032759,http://www.bricoman.it/media/foto_articoli/2012/4/10032759.jpg
10031556,CASSAFORTE MOBILE YALE DIGITALE 320x200x200 mm ACCIAIO SATINATO,YALE,YYSV/200/DB1,Hardware,40,5010609182200,http://www.bricoman.it/negozio/rezzato/10031556,http://www.bricoman.it/media/foto_articoli/2012/4/10031556.JPG
10031568,LUCCHETTO YALE 50 mm ARCO STANDARD 29 mm IN ACCIAIO CORPO OTTONE,YALE,Y1100050080X,Hardware,7,5052847037669,http://www.bricoman.it/negozio/rezzato/10031568,http://www.bricoman.it/media/foto_articoli/2012/05/10031568.jpg
10007404,TASSELLI NYLON FISCHER SB 9/4 100 PEZZI CON VITE,FISCHER,8001132003442,Hardware,17,8001132003442,http://www.bricoman.it/negozio/rezzato/10007404,http://www.bricoman.it/media/foto_articoli/2012/4/10007404.jpg
10019044,TASSELLI NYLON FISCHER 2 PEZZI PER SANITARI A PAVIMENTO,FISCHER,8001132010150,Hardware,3.95,8001132010150,http://www.bricoman.it/negozio/rezzato/10019044,http://www.bricoman.it/media/foto_articoli/2012/1/10019044.jpg
10024008,MENSOLA RT RADIATORI TUBOLARI FISCHER TASSELLO Ø 12x75 mm 70 mm,FISCHER,8001132010679,Hardware,2.7,8001132010679,http://www.bricoman.it/negozio/rezzato/10024008,http://www.bricoman.it/media/foto_articoli/2012/3/10024008.jpg
10024003,MENSOLE PER RADIATORI ALLUMINIO FISCHER 70 mm PIATTA 2 PEZZI TASSELLO Ø 10x75 mm,FISCHER,8001132010693,Hardware,2,8001132010693,http://www.bricoman.it/negozio/rezzato/10024003,http://www.bricoman.it/media/foto_articoli/2012/3/10024003.jpg
10024004,MENSOLE PER RADIATORI ALLUMINIO FISCHER 70 mm BIANCO 2 PEZZI TASSELLO Ø 12x75 mm,FISCHER,8001132010969,Hardware,2.7,8001132010969,http://www.bricoman.it/negozio/rezzato/10024004,http://www.bricoman.it/media/foto_articoli/2012/3/10024004.jpg
10024005,MENSOLE PER RADIATORI TUBOLARI FISCHER 85 mm BIANCO 2 PEZZI TASSELLO Ø 12 mm,FISCHER,8001132011072,Hardware,2.8,8001132011072,http://www.bricoman.it/negozio/rezzato/10024005,http://www.bricoman.it/media/foto_articoli/2012/1/10024005.jpg
10024006,MENSOLE PER RADIATORI TUBOLARI FISCHER 105 mm BIANCO 2 PEZZI TASSELLO Ø 12 mm,FISCHER,8001132011089,Hardware,3,8001132011089,http://www.bricoman.it/negozio/rezzato/10024006,http://www.bricoman.it/media/foto_articoli/2012/1/10024005.jpg
10024007,MENSOLE PER RADIATORI TUBOLARI FISCHER 145 mm BIANCO 2 PEZZI TASSELLO Ø 16 mm,FISCHER,8001132011096,Hardware,4,8001132011096,http://www.bricoman.it/negozio/rezzato/10024007,http://www.bricoman.it/media/foto_articoli/2012/1/10024005.jpg
10026401,VITE DOPPIA IN RAME FISCHER PER COLLARE 10 PEZZI TASSELLO Ø 6x30 mm,FISCHER,8001132011256,Hardware,2.35,8001132011256,http://www.bricoman.it/negozio/rezzato/10026401,http://www.bricoman.it/media/foto_articoli/2012/4/10026401.jpg
10026402,COLLARE IN RAME FISCHER Ø 12 mm 10 PEZZI PER TUBI RAME,FISCHER,8001132012017,Hardware,6.1,8001132012017,http://www.bricoman.it/negozio/rezzato/10026402,http://www.bricoman.it/media/foto_articoli/2012/4/10026402.jpg
10026403,COLLARE IN RAME FISCHER Ø 14 mm 10 PEZZI PER TUBI RAME,FISCHER,8001132012024,Hardware,6.15,8001132012024,http://www.bricoman.it/negozio/rezzato/10026403,http://www.bricoman.it/media/foto_articoli/2012/4/10026403.jpg
10026404,COLLARE IN RAME FISCHER Ø 15/16 mm 10 PEZZI PER TUBI RAME,FISCHER,8001132012031,Hardware,6.45,8001132012031,http://www.bricoman.it/negozio/rezzato/10026404,http://www.bricoman.it/media/foto_articoli/2012/4/10026404.jpg
10026405,COLLARE IN RAME FISCHER Ø 18 mm 10 PEZZI PER TUBI RAME,FISCHER,8001132012048,Hardware,6.65,8001132012048,http://www.bricoman.it/negozio/rezzato/10026405,http://www.bricoman.it/media/foto_articoli/2012/4/10026405.jpg
10026406,COLLARE IN RAME FISCHER Ø 22 mm 10 PEZZI PER TUBI RAME,FISCHER,8001132012055,Hardware,6.85,8001132012055,http://www.bricoman.it/negozio/rezzato/10026406,http://www.bricoman.it/media/foto_articoli/2012/4/10026406.jpg
10019567,COLLARE QUADRO FISCHER PER PLUVIALI 80 mm TASSELLO Ø 10 mm 1 PEZZO,FISCHER,8001132013069,Hardware,1,8001132013069,http://www.bricoman.it/negozio/rezzato/10019567,http://www.bricoman.it/media/foto_articoli/2012/4/10019567.jpg
10014248,TASSELLI A RETE NYLON FISCHER 12x85 mm 4 PEZZI PER CHIMICO,FISCHER,8001132013755,Hardware,2.25,8001132013755,http://www.bricoman.it/negozio/rezzato/10014248,http://www.bricoman.it/media/foto_articoli/2012/1/10014248.jpg
10014250,TASSELLI A RETE NYLON FISCHER 16x85 mm 4 PEZZI PER CHIMICO,FISCHER,8001132013762,Hardware,3,8001132013762,http://www.bricoman.it/negozio/rezzato/10014250,http://www.bricoman.it/media/foto_articoli/2012/1/10014250.jpg
10014251,BARRA FILETTATA ACCIAIO FISCHER CON DADO M6x110 mm 4 PEZZI PER CHIMICO,FISCHER,8001132013779,Hardware,3.55,8001132013779,http://www.bricoman.it/negozio/rezzato/10014251,http://www.bricoman.it/media/foto_articoli/2012/1/10014251.jpg
